alim_ssssgrp_code;alim_grp_nom_fr;alim_ssgrp_nom_fr;alim_ssssgrp_nom_fr;alim_code;alim_nom_fr;208;255;203;205;204;269;810;291;606;645;646;617;618;619;620;629;621;601;301;312;303;3000;304;315;305;306;317;307;309;319;321;339;4000;4001;401;404;405;406;410;415;417;418
0;entrées et plats composés;soupes;-;25916;Soupe minestrone, préemballée à réchauffer;48.8;89.4;1.2;5.6;2;1.7;0;1.8;0.6;0.34;0.29;0;0;0;0;0;0;1.5;33.3;0.11;0.56;1;12.5;0.11;34.5;106;2.2;300;0.19;0;885;0;0.67;3.2;1.25;0.023;0.034;0.44;0.22;0.071;10;0
0;entrées et plats composés;soupes;-;25917;Soupe au pistou, déshydratée reconstituée;30.4;89.4;1.2;5.2;0.35;1.2;4;0.8;0.2;0.23;0.06;0;0;0;0;0;0;1;19;0.1;0.4;1;14;0.1;24;132;2.2;256;0.19;0;900;0;0.2;0;7;0;0;0;0;0.07;18;0
0;entrées et plats composés;soupes;-;25919;Soupe de poissons et / ou crustacés, déshydratée reconstituée;29;90.6;0.91;5.09;0.5;1.06;0;0.21;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25923;Soupe asiatique, avec pâtes, déshydratée reconstituée;29.8;93.3;0.97;5.25;0.44;1.21;0;0.49;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.8;0;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25924;Soupe marocaine, déshydratée reconstituée;34.3;90;1.2;5.77;0.55;1.49;0;0.72;0.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.5;0;318;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;entrées et plats composés;soupes;-;25925;Soupe aux poireaux et pommes de terre, déshydratée reconstituée;26.1;92.8;0.63;4.84;0.41;0.91;0;0.28;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013;0.023;0;292;0;10;90;0;0;0;30;0.07;0;0.8;0.27;0;0;0
0;entrées et plats composés;soupes;-;25928;Soupe à la volaille et aux légumes, déshydratée reconstituée;27.3;0;0.99;4.58;0.44;0.55;0;0.51;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;0;0;0;0;0;0;3;0;0;0;0;0.03;8;0
0;entrées et plats composés;soupes;-;25930;Bouillon de boeuf, déshydraté reconstitué;9.05;97.6;0.6;1.33;0.15;0.33;0;0;0.057;0.068;0.0072;0.068;0.0072;0;0;0;0;0;5.25;0.041;0.15;0;2;0.027;0.01;0.01;0;290;0.048;0;0;0;0.01;0;0;0.0029;0.015;0.55;0.016;0.0083;1.75;0.065
0;entrées et plats composés;soupes;-;25932;Soupe aux asperges, déshydratée reconstituée;35.3;90.8;0.6;5.14;1.31;0.99;2.8;0.28;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015;0.035;0;303;0;0;0;0;0;0;0;0;0;0;0;0;10;0
0;entrées et plats composés;soupes;-;25933;Soupe à la tomate et aux vermicelles, préemballée à réchauffer;37.7;0;1.1;5.87;0.8;3.43;0;1.3;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;0;0;0;0;0;0;20;0;0;0;0;0;0;0
